T,instance,density,algorithm,run,seed,elapsed,HV,IGD,GD,Spacing,F1,F2,F3,F4
100,1,1.0,MO-PSOGA-DAG,9,432652533,2189.9347767829895,469.8883934561727,5.074155361403078,41.17751207082541,3.6249655831474312,2.9288122909309258,207.4452534734513,0.89,0.48468152947951093
100,1,1.0,MO-PSOGA-DAG,10,202244314,2192.4348468780518,395.01044419696075,5.143214986473067,16.966528190745656,6.119805696683968,2.2456048970943767,199.6305584827316,0.78,0.8606521287423726
100,1,1.0,MO-PSOGA-DAG,5,929893138,2218.9353334903717,521.3163342223656,4.709624506607194,31.894872013950003,2.7965209204905292,3.0092439232876003,126.60420696646688,0.9,0.6683191665075807
100,1,1.0,MO-PSOGA-DAG,3,1405681632,2226.768941640854,719.4350113132675,16.777725144099342,32.91251399573444,3.547664688116994,2.4063595461388005,458.09533599575644,0.96,0.4438389668509188
100,1,1.0,MO-PSOGA-DAG,2,1662057958,2229.7886621952057,431.06921866014966,7.60097677220735,22.33789355843493,5.714907854739463,2.4160712849392203,291.58588338054875,0.82,1.0277360662260848
100,1,1.0,MO-PSOGA-DAG,8,1497586439,2234.152221441269,467.99099799822625,3.7805532876980235,67.08610903695302,5.932432207248097,3.1604163237884157,86.43180437127258,0.89,0.5781709197509308
100,1,1.0,MO-PSOGA-DAG,4,942484272,2234.2531855106354,648.406284023389,4.586505439913099,32.866851469648026,3.4703683614621927,2.5303990692066445,321.7344491124269,0.82,0.7793034416323663
100,1,1.0,MO-PSOGA-DAG,6,1843824993,2241.845989227295,463.8933633233058,4.601446745148294,40.987237110066104,3.0299460844699784,2.4792157301422346,355.6701905295222,0.81,0.7587751094481712
100,1,1.0,MO-PSOGA-DAG,7,184566854,2249.239249229431,181.8347313689781,5.615951326409296,10.385049325290543,3.520278367419703,2.0338115634781357,227.6174061059444,0.84,0.7114301250069732
100,1,1.0,MO-PSOGA-DAG,1,191664964,2261.810551404953,569.5488325834109,7.4928074469815895,25.44674301684592,8.197030516294458,2.672551617719037,322.522355531727,0.82,0.5703195590872141
100,1,1.0,MO-PSOGA-DAG,11,1130604998,2179.742970943451,502.47531135622114,6.031038920161473,67.53766332229948,8.804438271438942,2.4194341510755626,393.5562777022345,0.88,0.5473073488040312
100,1,1.0,MO-PSOGA-DAG,12,2095133046,2214.476719379425,403.0071170296556,3.657132764966329,10.308922504291298,4.741194487123748,2.753689381662537,174.12434835114854,0.85,0.5810001323207652
100,1,1.0,MO-PSOGA-DAG,13,1580016184,2215.2804515361786,523.2560858819007,6.969203514676922,22.692305546876035,5.662601094795073,2.319030127393776,306.00681652147847,0.87,0.5241290406658103
100,1,1.0,MO-PSOGA-DAG,19,1803345591,2190.443237543106,397.2442415367392,3.5399145682191926,12.316323982878275,2.682276728347875,2.551205219664195,176.98179180318067,0.78,0.7535742527322427
100,1,1.0,MO-PSOGA-DAG,14,1634535063,2213.3600890636444,738.6244785357121,6.394316608233777,17.199028141960365,2.609330457353023,2.2971104569023804,336.5146196311043,0.83,0.6986007140781063
100,1,1.0,MO-PSOGA-DAG,16,1688060241,2206.4542274475098,519.1428447869938,7.864101169837835,33.83811278613343,4.26483999728596,2.700008012181014,231.5838234158697,0.84,0.4726117054306505
100,1,1.0,MO-PSOGA-DAG,20,967196436,2195.106214761734,288.09479923511145,9.36501406150835,19.582380713467227,6.849519454209248,2.0897834284882477,344.6792688748236,0.89,0.5650489515993666
100,1,1.0,MO-PSOGA-DAG,18,275121931,2220.468610048294,659.4413725414001,5.790283642447626,63.45374927298514,4.919713806083066,2.4338505694102257,224.63791470073258,0.81,0.5110226062923333
100,1,1.0,MO-PSOGA-DAG,15,1540770720,2251.754299402237,319.18594331416136,8.414073229713361,11.609515194709427,13.173927517541014,2.2841263992006056,213.13075591050995,0.8,0.59900549062304
100,1,1.0,MO-PSOGA-DAG,17,1102145673,2252.4004170894623,412.7848520176963,8.614915540520693,43.10321609943521,2.474531581018016,2.248506345594323,268.57766669445897,0.89,0.644353562911485
100,1,1.0,MO-PSOGA-DAG,21,1074497556,2180.4474592208862,521.4403649356962,4.280965982437994,25.05246864783187,2.8634460672131343,2.4091268788604174,343.21980770114385,0.87,0.569917813771873
100,1,1.0,MO-PSOGA-DAG,25,1678403331,2174.7174644470215,322.56904617913625,5.977144321687809,7.291223906646556,13.278499731181517,2.77441422759806,165.2484230903248,0.87,0.41748574848726866
100,1,1.0,MO-PSOGA-DAG,22,796282693,2237.245997905731,570.4333738750768,6.471977353956819,57.72994636228262,2.8424692782949537,2.763835935549774,175.1269944391052,0.86,0.6097780835674722
100,1,1.0,MO-PSOGA-DAG,28,1766867110,2193.844489812851,511.0447397024051,14.229052676916668,25.891721387393844,18.067290179318185,3.010929448351898,168.74548959632182,0.9,0.5967198882302378
100,1,1.0,MO-PSOGA-DAG,23,392022359,2237.4126436710358,521.5566210083857,4.589125615821111,17.375020291392026,5.403231643011383,2.5166098997864244,294.48729228649694,0.82,0.6848088536036551
100,1,1.0,MO-PSOGA-DAG,27,864178267,2228.998870372772,529.0056554994699,5.1600891414841525,58.51224915044383,26.361046047231618,2.562264853221096,386.4392587402451,0.85,0.7429518763608526
100,1,1.0,MO-PSOGA-DAG,24,1990212659,2246.254983663559,534.7613123189686,4.218124164035958,39.90480753848599,3.2025249659505333,2.4624331657373366,273.6842784727168,0.82,0.6817835466386251
100,1,1.0,MO-PSOGA-DAG,26,1382689816,2249.5309405326843,511.69677020427287,7.825465295576862,15.630006166960568,1.5244778234878555,2.6865210596786744,330.20801192776315,0.82,0.8148803923490958
100,1,1.0,MO-PSOGA-DAG,29,1171300113,2254.5732805728912,580.4247258329956,4.024974192587471,12.882677043456615,5.644573823290303,2.244822960958688,379.1054890407785,0.96,0.4660087138052461
100,1,1.0,MO-PSOGA-DAG,30,952224741,2252.6870653629303,555.8422367916736,3.7362815938388128,25.70644607060814,4.796512308067279,2.896740225392364,175.97456956042694,0.88,0.6807737524142039
100,1,1.0,NSGA-II,1,191664964,1271.0008606910706,277.0314784214421,7.390005424241124,16.402965963862737,24.33598704905776,1.9775868769540785,232.24389794251655,0.98,0.4549938773682719
100,1,1.0,NSGA-II,3,1405681632,1261.0465955734253,256.86855257005743,14.719510952241658,5.7193183831057315,18.36741934911471,2.239129384673061,127.87847013770103,0.98,0.5348118044618232
100,1,1.0,NSGA-II,5,929893138,1254.0955305099487,132.07463887261312,17.900875734123012,22.444340501087186,22.373405398332995,1.9115154635962919,111.09946493441619,0.98,0.5149361170470522
100,1,1.0,NSGA-II,2,1662057958,1339.1255600452423,378.4339896687693,4.454049727910192,13.972276745686976,10.5443788222646,2.2788882516199043,266.51764406611414,0.97,0.5624250977239509
100,1,1.0,NSGA-II,4,942484272,1310.3124511241913,208.11587966954795,10.677037771132087,5.363620935924343,27.429943358485414,2.0685549572758677,148.2325584181329,0.98,0.5247812435054803
100,1,1.0,NSGA-II,8,1497586439,1284.8282508850098,295.52220929970304,30.99899517860563,8.740592393464803,44.37478157786225,2.0169409866960835,201.44915574891053,0.98,0.531731692716627
100,1,1.0,NSGA-II,7,184566854,1301.518196105957,175.85154026588498,18.109735796231952,9.642451315597695,10.613826262732069,2.514859200522853,126.55545976341693,0.98,0.5550797437129051
100,1,1.0,NSGA-II,6,1843824993,1309.547956943512,318.2979828390261,11.440891889146927,8.978045196551697,29.257347086706456,2.0609414959477697,83.52996759273506,0.97,0.5690290347476378
100,1,1.0,NSGA-II,10,202244314,1302.0977666378021,91.2738618162976,5.171285431558373,6.311875183605967,37.06972083281669,1.9630860525927922,201.5525028086255,0.98,0.4018230454276204
100,1,1.0,NSGA-II,9,432652533,1319.2406334877014,210.0727110055145,10.17006591511614,9.43203008995257,9.11943393790367,2.4364095997708652,122.40223597990448,0.97,0.6574754767368001
100,1,1.0,NSGA-II,11,1130604998,1417.4136939048767,80.98886550466082,28.049108931267167,4.3411239347862,5.973205279901436,2.20578833777404,169.22595833881536,0.97,0.5263419267397672
100,1,1.0,NSGA-II,12,2095133046,1397.640543937683,185.67972409255864,14.32058067835593,16.39733370693027,7.255577159342195,2.284098626684603,128.22178410194203,0.98,0.5559022224662231
100,1,1.0,NSGA-II,14,1634535063,1371.0026996135712,195.0252986056895,37.353976266310866,3.374341503181477,8.915034706909518,2.2744743168482238,157.42401113163066,0.99,0.6258706211193951
100,1,1.0,NSGA-II,13,1580016184,1437.3072626590729,164.7175635802541,10.46259698566286,17.97625334029237,8.086693692007962,2.3391984231361276,216.8446738637242,0.98,0.6040059411079608
100,1,1.0,NSGA-II,18,275121931,1393.0139980316162,245.5564332286099,11.888640519462518,9.005786476395894,20.023550304692698,1.8380482289067104,194.2746460644446,0.98,0.4576299372367869
100,1,1.0,NSGA-II,15,1540770720,1430.809769153595,282.3664039760695,11.094475212814157,19.889747469552294,7.932613677234128,2.290745566859401,294.11478932477615,0.98,0.5557570617929335
100,1,1.0,NSGA-II,16,1688060241,1468.8124186992645,137.54070249667208,24.490150719604827,5.885924261693879,15.309340353068084,2.364642966520433,157.4876090167662,0.97,0.5731709820970815
100,1,1.0,NSGA-II,17,1102145673,1476.7367572784424,296.42480253451345,5.287579061046063,10.84802227639881,27.7097694649102,1.999859911130217,292.5317777130912,0.98,0.5213421252684797
100,1,1.0,NSGA-II,19,1803345591,1448.2793672084808,406.35698664676664,7.089292858349894,8.995330822482874,29.691076238262283,2.019408064892774,172.2806046834168,0.98,0.5566197137856411
100,1,1.0,NSGA-II,20,967196436,1469.0492329597473,218.48656971170288,6.292979866256265,5.649306633352053,36.991543809606796,1.8007618910605703,234.48794634840613,0.99,0.4693996518774056
100,1,1.0,NSGA-II,21,1074497556,1432.7061862945557,159.24879714878142,7.765304220432502,7.793202680053372,20.97079817382941,2.1584342368158667,148.29714485249082,0.98,0.5129657230575835
100,1,1.0,NSGA-II,23,392022359,1410.3994662761688,184.50246445878798,14.434923547233078,8.20439598560587,10.738925494990172,2.1030902598673364,148.69074182737234,0.98,0.5784132130430886
100,1,1.0,NSGA-II,22,796282693,1456.2941136360168,173.54494978832096,23.71159051229803,5.17350485016251,13.59718340429715,2.2050609339919243,161.9544367165554,0.98,0.5387433145973415
100,1,1.0,NSGA-II,25,1678403331,1384.6128041744232,189.24502108858525,22.520968755311024,13.527122760974102,21.947535236621697,2.092532483681996,208.94454727330543,0.99,0.4966750997492978
