T,instance,density,algorithm,run,seed,elapsed,HV,IGD,GD,Spacing,F1,F2,F3,F4
100,3,2.0,MO-PSOGA-DAG,2,1662057958,4077.4163937568665,824.7982352487695,25.382115853456128,24.508775873590512,0.7207598857865185,2.4661973535085817,1095.5510596489976,0.9,0.5079963131017804
100,3,2.0,MO-PSOGA-DAG,5,929893138,4096.0141661167145,1136.2049377309304,25.763839030463092,15.26881006445137,5.401610738781553,2.2808218217555676,1091.7080116198686,0.87,0.5553449766801888
100,3,2.0,MO-PSOGA-DAG,6,1843824993,4121.701277017593,430.64709117085397,20.972386051168275,26.336289055637543,23.942381392377847,2.7861891272791106,1092.98114814085,0.88,0.6273647721790578
100,3,2.0,MO-PSOGA-DAG,8,1497586439,4122.8871302604675,1255.1009449766598,22.84481764278615,57.56781114928361,31.49569312125932,2.7300509377148385,146.48420647492568,0.55,2.4444858055638186
100,3,2.0,MO-PSOGA-DAG,7,184566854,4126.529613018036,1377.3581872579812,17.596823271113468,26.619440114983284,41.919426710269526,2.809981576912018,1355.1857416094135,0.85,0.6292510907853643
100,3,2.0,MO-PSOGA-DAG,1,191664964,4129.199946880341,786.5989088182768,22.836956255363525,34.81556892923018,32.25328226772575,2.0667612173350074,39.09651596426563,0.52,1.4005731075105818
100,3,2.0,MO-PSOGA-DAG,4,942484272,4137.521785020828,1162.34153481058,9.131796319269057,41.81313002057832,82.21730197385814,2.964882728772603,1031.1847849401843,0.81,0.7712138208856881
100,3,2.0,MO-PSOGA-DAG,10,202244314,4140.932280540466,577.0643124393257,39.45397564570985,8.558726392101018,14.53372119902508,1.9997013518761606,39.11781832092187,0.5,1.2977021108499094
100,3,2.0,MO-PSOGA-DAG,9,432652533,4154.120139598846,745.2658837016427,18.819680379461758,24.84304472064787,109.17139098660452,2.9963792577930226,1133.7380389354967,0.86,0.7009735135109539
100,3,2.0,MO-PSOGA-DAG,3,1405681632,4157.783389806747,794.8296764059871,25.37208865476487,29.795991476047938,9.493788733051955,2.0204425943529327,172.0821802040114,0.49,1.560060055009628
100,3,2.0,MO-PSOGA-DAG,13,1580016184,4106.8477663993835,814.497073234699,17.073572936375683,46.40381169197678,40.92144168389024,2.64606206820751,1329.09676741182,0.88,0.3914852749300701
100,3,2.0,MO-PSOGA-DAG,11,1130604998,4151.382453918457,719.2465767415032,43.91547276133339,9.057071612410676,13.313290597998074,2.5627889262788663,115.3955400933265,0.53,1.3480697514858768
100,3,2.0,MO-PSOGA-DAG,12,2095133046,4153.459023952484,1119.5441727529737,24.15342613672026,46.10612629060353,18.697932856547887,2.5008232521961675,122.82515190229445,0.48,1.1396575007153682
100,3,2.0,MO-PSOGA-DAG,18,275121931,4120.893532514572,524.9776567016584,32.24535616055496,14.977539573969164,3.471082061672199,2.2728186437379314,227.43615182962628,0.52,1.1740538146348924
100,3,2.0,MO-PSOGA-DAG,19,1803345591,4126.562695026398,667.3629731522824,26.679694963298296,29.01741940866646,8.091210077798655,2.5251184226801335,237.6112276922142,0.52,1.6637173523196567
100,3,2.0,MO-PSOGA-DAG,15,1540770720,4157.462597131729,799.1539469785617,19.730120958977835,42.862436137106805,8.24419111140242,2.7344916397935823,1267.7077976114174,0.84,0.7506949824592443
100,3,2.0,MO-PSOGA-DAG,14,1634535063,4165.8402988910675,1006.6046287267475,14.197725160355386,29.337740031184676,15.479526042918483,2.9423248174278274,1143.2488573478984,0.86,0.852445762765644
100,3,2.0,MO-PSOGA-DAG,16,1688060241,4160.125590801239,2154.46394121039,17.25277953177253,28.59014566676639,13.19384445458123,2.9544561334741797,1193.1846561515592,0.83,0.7439803098947133
100,3,2.0,MO-PSOGA-DAG,20,967196436,4149.40286231041,326.881338507625,25.024202059449664,28.274759630494042,26.91025670301683,2.612829014466432,188.88192858170476,0.59,1.3684852654451687
100,3,2.0,MO-PSOGA-DAG,17,1102145673,4175.510492563248,1418.6148231620539,12.32167129753301,56.75211918076343,234.53234654087322,2.8916065564676736,1475.2550022546293,0.78,0.7093777768884846
100,3,2.0,MO-PSOGA-DAG,24,1990212659,4096.371239185333,1994.1058799822767,7.8132675997290235,35.98588300712602,15.356547840513722,3.1003771837799143,1136.0516832223889,0.86,0.8226998846233899
100,3,2.0,MO-PSOGA-DAG,23,392022359,4127.363800287247,1085.8292486440282,21.171803636369862,48.15603415231123,13.572193836098219,2.1608812187351454,374.2297842439904,0.55,1.7659102311491897
100,3,2.0,MO-PSOGA-DAG,22,796282693,4166.551882743835,1771.3368663379765,14.555489057048383,87.39644859112212,35.68667890084786,3.1383080657921085,1298.984695374667,0.79,1.0586441371996789
100,3,2.0,MO-PSOGA-DAG,28,1766867110,4114.4039924144745,1816.159932980025,11.714323993593963,44.71395224817096,70.25842603166707,2.9971961054479146,1232.4476701627902,0.81,0.7886978431695191
100,3,2.0,MO-PSOGA-DAG,25,1678403331,4129.973900318146,1399.7331272896647,16.230002780275946,91.32966468617445,262.70052403874877,3.1117983115347823,1312.2375611904772,0.82,1.0263068140232814
100,3,2.0,MO-PSOGA-DAG,30,952224741,4103.134058475494,737.1180069940988,27.845288943794902,20.5954243312651,15.604798922471565,2.38882150380855,262.17221227599833,0.59,1.5983239139654069
100,3,2.0,MO-PSOGA-DAG,26,1382689816,4135.753689050674,1533.0696549851316,18.517058993789224,66.89562996171755,10.96052827361347,3.182943599895034,1196.2367765501424,0.81,0.800945585346221
100,3,2.0,MO-PSOGA-DAG,21,1074497556,4202.694393873215,385.9602686739535,32.31783645475201,21.031739868322916,23.439687660311694,2.1414568786826,163.65015674438337,0.52,1.820481555223618
100,3,2.0,MO-PSOGA-DAG,29,1171300113,4164.956465244293,1001.8694080951346,18.269384771232264,35.39153741466428,6.834887523240828,2.9846897639765535,1165.19205709719,0.81,0.9106805805787113
100,3,2.0,MO-PSOGA-DAG,27,864178267,4195.316363573074,1702.8251481350114,19.608746388721457,25.418999651736744,161.58644387067153,2.3642746902972767,324.87811327994234,0.54,1.6782056676787258
100,3,2.0,NSGA-II,2,1662057958,2058.737651348114,277.19924831269947,181.7609501588515,11.890414659342106,17.92835787286489,2.056340045633375,531.3706327467121,0.98,0.4647879889825247
100,3,2.0,NSGA-II,1,191664964,2078.2585349082947,274.40191535636814,131.0850502013591,2.315410494285367,21.105518113639473,2.1942837225257215,394.4471652301216,0.94,0.6715197206555931
100,3,2.0,NSGA-II,9,432652533,2032.2901566028595,204.23382281326113,212.78561480028654,3.592237767047675,18.42497877808322,2.1931660078148782,479.2197918128949,0.97,0.5485249946138745
100,3,2.0,NSGA-II,4,942484272,2143.699910402298,154.8874702568724,246.73293646718278,10.042448490486402,48.608822320688766,2.5495017200822794,482.24834179697854,0.95,0.6597483787154167
100,3,2.0,NSGA-II,10,202244314,2099.7472126483917,348.3593904052389,207.06865071959191,15.451324623462966,7.44512666218417,2.287220390070382,454.7450716275894,0.88,0.7029259628597792
100,3,2.0,NSGA-II,7,184566854,2166.45884513855,411.1614649122175,128.23572781016892,7.783560133506406,110.49804644650351,2.745047467602042,393.2846244444008,0.96,0.5182029701505493
100,3,2.0,NSGA-II,6,1843824993,2174.3518002033234,262.2680425700767,120.112452439592,19.281659885214175,17.707337915846352,2.6840824724397447,517.7878108161256,0.93,0.6711802479658001
100,3,2.0,NSGA-II,3,1405681632,2215.382355928421,413.9195021443627,83.29348348429697,8.980531442242476,10.533783950706066,2.619428454966842,347.11853771248576,0.88,0.6700728282931869
100,3,2.0,NSGA-II,8,1497586439,2179.809992790222,337.8051840132483,142.52758133705032,7.313731350279338,8.89176668847433,2.725975792583099,429.2243986390256,0.91,0.7648836303449064
100,3,2.0,NSGA-II,5,929893138,2231.410659790039,423.0029271313328,115.39574574882462,6.154289757258183,21.131336036076792,2.625537335806915,381.54098618965673,0.92,0.6355844484456503
100,3,2.0,NSGA-II,15,1540770720,1925.2950322628021,99.42035506939041,328.4127923832142,8.562329110539174,10.771412612482202,2.2879392988890754,560.8888803091842,0.98,0.5930518170187831
