T,instance,density,algorithm,run,seed,elapsed,HV,IGD,GD,Spacing,F1,F2,F3,F4
200,2,1.5,MO-PSOGA-DAG,4,942484272,12538.159902572632,1276.4074621683574,36.10452515402763,13.723452740252988,19.774199300652043,2.7111005950497624,913.5481605069806,0.695,3.8190845668196927
200,2,1.5,MO-PSOGA-DAG,1,191664964,12596.409138917923,614.5607768225301,35.780484229030655,37.67134966175391,138.71642287904612,2.409521692695357,1865.3000707401536,0.68,3.1565382067298797
200,2,1.5,MO-PSOGA-DAG,6,1843824993,12623.472944498062,1136.2741216902994,48.24713597372341,37.6610575398228,126.73743178888053,2.6895485863256807,1041.084612756143,0.675,2.3654284753846815
200,2,1.5,MO-PSOGA-DAG,8,1497586439,12676.05580997467,830.4930613807143,65.16540515336038,28.749932305987453,38.23219149965248,2.7620224609531117,919.4760418994993,0.67,4.011788963859973
200,2,1.5,MO-PSOGA-DAG,10,202244314,12680.23500752449,957.5078878019011,60.79241140665567,30.02862846378894,48.55454686650178,2.961992065520669,725.6314853176615,0.675,2.9252530911508585
200,2,1.5,MO-PSOGA-DAG,5,929893138,12709.344505786896,1327.2547365763046,52.210148224233286,41.833647175145614,72.28410819820479,2.934811554315572,837.576826986054,0.695,3.049047579106241
200,2,1.5,MO-PSOGA-DAG,2,1662057958,12747.572969436646,1228.7303053269184,56.44204342652772,27.52802147997233,168.76787038001444,2.3159235229568105,654.9966553300765,0.645,3.409386824600945
200,2,1.5,MO-PSOGA-DAG,9,432652533,12802.894382953644,938.6693456533154,51.304061204620396,85.58466770525318,32.32458825261636,3.1750791631733586,899.6277067137548,0.7,2.9107840872614634
200,2,1.5,MO-PSOGA-DAG,7,184566854,12827.19976067543,934.8766318061934,61.81470434770441,26.970212383073704,21.140140142090672,2.9266845216712607,718.2396356068962,0.7,3.296112882976306
200,2,1.5,MO-PSOGA-DAG,3,1405681632,12882.972209453583,1195.690321082419,61.294688674592756,45.349927831741134,57.3516076424587,2.896273340421332,541.3584669479924,0.665,2.7446063075349842
200,2,1.5,MO-PSOGA-DAG,16,1688060241,12378.94576215744,1044.606505670774,57.40635731711271,38.22332812266952,145.16780972316656,2.9168743488408584,1000.3163949259797,0.675,3.535251410067823
200,2,1.5,MO-PSOGA-DAG,11,1130604998,12601.130128145218,1953.2079800628162,36.33246348564136,44.174306992809285,76.90475031951354,3.0676749719135854,644.0078436636635,0.705,5.431990253274982
200,2,1.5,MO-PSOGA-DAG,13,1580016184,12572.238179922104,1440.455445901826,44.268830519745876,22.135282346165955,28.247207059530247,2.465508545653165,790.7834072564935,0.68,2.6964654571169473
200,2,1.5,MO-PSOGA-DAG,15,1540770720,12571.845184803009,1605.7753870790843,29.618541623590787,95.75730533125736,143.3430293684832,2.7551240853371026,463.36267326201863,0.65,5.327523717387961
200,2,1.5,MO-PSOGA-DAG,18,275121931,12463.797563791275,891.7598034293582,51.79979636289645,14.74601570030272,9.668271400175728,2.2537151578846055,766.7528341604961,0.645,3.051347780446074
200,2,1.5,MO-PSOGA-DAG,12,2095133046,12680.398570775986,1825.4618620109009,52.50034895689023,47.05987780809252,78.85749699042923,2.6005568945097064,848.4613839476406,0.64,2.1500269803425454
200,2,1.5,MO-PSOGA-DAG,17,1102145673,12583.12467622757,1294.9058984375617,56.42404805713064,75.38829685700996,18.138282510959275,2.744269608819261,1006.190276367375,0.675,3.4699683262927348
200,2,1.5,MO-PSOGA-DAG,20,967196436,12466.777299404144,2045.638882738083,38.32561835650772,71.60921503290558,66.67170469189972,2.8425856833497702,849.6751473914247,0.68,4.32864547821977
200,2,1.5,MO-PSOGA-DAG,14,1634535063,12677.934215784073,1039.3993697716508,73.39121330154849,39.69019814853482,172.54609258848998,2.802780771374705,701.1709991243913,0.68,5.4004060745977425
200,2,1.5,MO-PSOGA-DAG,19,1803345591,12698.334618091583,1070.0223961530876,49.445583146489646,60.78965685665051,38.190642314788875,2.875189522544952,951.9134054029806,0.69,2.2483679382085158
200,2,1.5,MO-PSOGA-DAG,22,796282693,12265.28211593628,1152.1995578636709,45.433252973064015,59.06921281285394,64.72186053997167,2.9044666383314692,1154.6946827994095,0.695,3.389638069520477
200,2,1.5,MO-PSOGA-DAG,21,1074497556,12500.315680980682,509.57962644428324,67.46797567426698,30.387454789036177,14.141649678389747,2.831498705437191,818.9815155367692,0.685,3.977875716114159
200,2,1.5,MO-PSOGA-DAG,23,392022359,12483.55051612854,1135.0440105802152,60.8880288847367,39.549448964708716,34.908074940433764,2.835664558581755,1019.4673762110034,0.73,1.870971017194646
200,2,1.5,MO-PSOGA-DAG,25,1678403331,12510.658581495285,2140.7641578254247,33.82106392626904,70.6206841291819,83.19227894881041,2.5190712502685293,1528.1909108787622,0.675,2.320018639239997
200,2,1.5,MO-PSOGA-DAG,26,1382689816,12538.183055639267,1409.8055941377588,39.83752189576808,58.98433265924621,87.58200550904309,2.5557564038431773,970.1929549044222,0.655,2.921442861986833
200,2,1.5,MO-PSOGA-DAG,29,1171300113,12501.331453561783,1144.5224938631363,49.28399698553152,65.42548473783337,63.73900448200248,2.7396931738715313,863.2097772606916,0.655,2.8741380782571535
200,2,1.5,MO-PSOGA-DAG,27,864178267,12529.449184417725,950.0689706021935,63.16486988668038,27.397129236596925,32.817262596515995,2.536874316871227,464.25595256469796,0.64,3.620413321962854
200,2,1.5,MO-PSOGA-DAG,28,1766867110,12520.53567647934,788.2415627640119,72.29924966989391,38.016007995317416,35.948779810868054,2.4024007223111057,688.7834529996902,0.64,3.2161940917932728
200,2,1.5,MO-PSOGA-DAG,24,1990212659,12643.780106544495,1764.8126690993784,35.082446396237714,56.25361391833134,44.39865856053536,2.387241682247168,752.0652474992728,0.64,3.7777297892305137
200,2,1.5,MO-PSOGA-DAG,30,952224741,12587.581599235535,1972.7382652993285,40.08978445477059,44.113337503204974,248.50410509954693,2.344763772006824,514.8582714707885,0.655,3.4830288842000763
200,2,1.5,NSGA-II,2,1662057958,6369.148640394211,17.2793846431652,882.1418163182223,194.47785913735888,33.25040084838982,3.1600631625057556,1433.0893273433885,0.9,1.1323470130316728
200,2,1.5,NSGA-II,1,191664964,6820.5995173454285,23.73707227585452,889.7717970974078,181.26394672380547,24.312261830148355,3.626444566112866,1421.581321644701,0.895,1.2932034338865086
200,2,1.5,NSGA-II,6,1843824993,6394.378898143768,67.2152491691231,613.7663874980547,48.61809324464602,55.52849334581054,3.284916450836022,1331.5556217571093,0.875,1.205221495379279
200,2,1.5,NSGA-II,3,1405681632,6744.673593044281,9.655400710507593,765.230834245407,38.29894835821951,59.3944821402365,2.6933610524680676,1409.1585745498091,0.93,0.9470841145482817
200,2,1.5,NSGA-II,8,1497586439,6664.051002264023,35.138252702534885,759.2212712808021,102.65180975671261,60.00765367478141,3.0300065367270888,1303.459871328803,0.91,1.1476718340599066
200,2,1.5,NSGA-II,7,184566854,6695.716608047485,98.69527073564569,721.5909258874068,78.45846878954512,13.702486217694226,3.131685721758984,1344.0518422536722,0.895,1.0832824699470223
200,2,1.5,NSGA-II,9,432652533,6700.33639383316,31.71229496885134,941.9214781418996,197.88759185431167,23.594049839710525,3.2358906691217686,1473.0058206295698,0.91,1.0289700651749556
200,2,1.5,NSGA-II,5,929893138,6882.493355751038,7.260823577817533,789.5713885609179,83.67095603176936,67.22399460836988,2.989418307102006,1394.8864482663841,0.905,1.1262091127792875
200,2,1.5,NSGA-II,4,942484272,7097.978967666626,122.99558294628818,657.9356268830611,86.22931152907113,40.0165901811877,3.5677762627939393,1406.726754728154,0.85,1.247826700057605
200,2,1.5,NSGA-II,10,202244314,7071.055862188339,41.28182435612901,787.2908745980884,185.86687659994251,56.48306211037461,3.3128699140350086,1593.1171325301393,0.89,1.1413256381852628
200,2,1.5,NSGA-II,11,1130604998,6251.972984552383,12.383021538781428,802.9123927721835,82.29015088809099,29.47567838208645,3.4436733403487283,1309.917448710783,0.92,1.3338033498907196
200,2,1.5,NSGA-II,16,1688060241,6302.076705932617,23.85635440282515,870.9479425575431,194.50641915045506,16.754868718838758,3.127598427496176,1600.2945035758319,0.92,1.1718936199893606
200,2,1.5,NSGA-II,17,1102145673,6274.077168464661,51.77677065790181,662.9267346280027,59.60908447231938,25.739916395336977,3.1525701288594656,1402.8529267829415,0.915,1.1687927719020383
200,2,1.5,NSGA-II,18,275121931,6281.986299037933,125.74279318249498,750.3074628608135,96.71867876193544,12.520146385791502,3.526839743310677,1380.9013313434339,0.895,1.1497675145002455
200,2,1.5,NSGA-II,13,1580016184,6782.696328163147,14.932488306788631,949.5541092316561,197.49182575001402,55.70029246591867,3.256135846968754,1608.8058618297193,0.905,1.1942631279258509
200,2,1.5,NSGA-II,20,967196436,5953.398963928223,13.875844157466405,745.7457600702963,25.955075739877962,21.834457442950672,3.1811472368575915,1358.497061835033,0.91,1.1643538909492248
200,2,1.5,NSGA-II,15,1540770720,6685.441531181335,14.565360671091591,746.43518892825,92.61088829007491,26.42036282843154,3.1874447917572426,1477.382902266965,0.9,1.2526934295769376
200,2,1.5,NSGA-II,12,2095133046,7123.7432634830475,78.80314776076358,817.9905288116743,184.63283773446324,46.81727815674174,3.799450661701718,1444.1527051951794,0.86,1.3494322613808916
200,2,1.5,NSGA-II,14,1634535063,7018.140407085419,36.94102377306587,763.6778008718426,89.45122941933236,20.602796189390123,3.7529658597834503,1326.871458272702,0.88,1.6003167631846025
200,2,1.5,NSGA-II,19,1803345591,6792.049390077591,65.80861974778267,853.7664520071636,153.03071402773693,47.4679053744802,3.1227953341002586,1605.9123224816278,0.915,1.0509395805669162
200,2,1.5,NSGA-II,21,1074497556,6730.495680570602,8.70858512538496,911.6038036566599,166.69947523259145,59.2839277267792,3.183209714898659,1513.3901369062505,0.9,1.1708394330277105
200,2,1.5,NSGA-II,22,796282693,6306.09797668457,20.421220312051453,873.256328589994,116.88484340874535,46.04222524935423,3.229480764300944,1443.3759070012597,0.92,1.2618232380145427
200,2,1.5,NSGA-II,24,1990212659,6190.226863861084,11.845389306814557,863.784897972154,94.69301296126511,8.319173237325684,2.8184016126937395,1443.9149261418465,0.92,1.2176519400664934
200,2,1.5,NSGA-II,25,1678403331,6688.354955673218,33.38339571939448,867.3423773114449,133.3991658658104,50.784186613328984,3.1345795509743866,1500.774837197567,0.89,1.2801697530850884
200,2,1.5,NSGA-II,27,864178267,6533.468877792358,33.81310630899435,819.0647149746561,130.59066441712383,12.886077470413587,3.621273511211164,1404.5483887428472,0.895,1.2846732300908406
200,2,1.5,NSGA-II,23,392022359,7131.368953227997,220.56783166873777,639.5368444647899,173.18448818305995,175.7703630138152,3.2994240193272657,1777.0946780653271,0.86,1.2919402689711958
200,2,1.5,NSGA-II,28,1766867110,6740.334846973419,30.21725972012046,809.8643376121146,136.91161139977632,42.86024062504923,3.461510324860449,1484.376948570382,0.9,1.34307018869947
200,2,1.5,NSGA-II,29,1171300113,6930.035438776016,73.93844138116022,764.6326467235793,178.28823739173646,38.8025483687093,3.719631573831301,1377.83174266365,0.895,1.2420828071767454
200,2,1.5,NSGA-II,26,1382689816,7236.8683822155,110.88317529769502,804.9873276372072,196.0633893018735,24.797066223646926,3.5816153423293153,1460.1199373548232,0.84,1.278001623696094
200,2,1.5,NSGA-II,30,952224741,6707.640158891678,36.23398970738145,762.5380199606811,125.96208356922189,10.830553764235033,3.5454259641708172,1431.426106460035,0.91,1.1970389115436042
200,2,1.5,MOPSO,3,1405681632,13531.422379016876,3187.949649683651,21.450894809376095,184.73071348174014,58.21707255453266,2.5286658569977343,799.1457178334321,0.62,4.783205533948297
200,2,1.5,MOPSO,2,1662057958,13555.166630744934,4512.472275048407,45.254976162738956,291.0567598658658,441.91374404675,2.289262474416411,662.3802375974233,0.615,4.614627642720124
200,2,1.5,MOPSO,1,191664964,13811.50083398819,2436.7372700776345,99.3497929245746,112.2200198699636,136.21073984092587,2.514245173799985,473.02876927594946,0.605,5.246121701058717
200,2,1.5,MOPSO,4,942484272,13518.21161365509,2039.1003183947842,62.83065677421347,167.30208399283427,168.41801216011385,2.7114479527894217,2047.5438994150236,0.75,3.1493809559535415
200,2,1.5,MOPSO,7,184566854,13361.668939828873,1913.3969896127776,38.46609434955169,171.69750772925738,410.9656385445726,2.932256390994817,3007.2945910872745,0.695,3.1660712938551683
200,2,1.5,MOPSO,5,929893138,13773.187865972519,1073.1304486793351,101.67392253195199,85.27694329445521,120.13737586544997,2.8137323842233846,659.2708931723847,0.63,6.0679932387080555
200,2,1.5,MOPSO,6,1843824993,13666.597554445267,3592.845021296522,32.93419444202088,147.0987539909325,385.4723856535872,2.9684035510220714,2606.839376891044,0.715,1.684476275443422
200,2,1.5,MOPSO,8,1497586439,13696.968287944794,2425.670200480641,41.194336090076355,172.41881385483484,153.550736105273,3.0136596646298366,2546.380147312326,0.66,6.863703247434748
200,2,1.5,MOPSO,9,432652533,13701.794220924377,2407.2520083177164,29.2480490628512,120.4517819905477,131.97542238946585,2.9388726680076616,2133.4310214784164,0.66,6.169259895838851
200,2,1.5,MOPSO,10,202244314,13755.4096493721,1851.2175923327784,35.625208168137505,104.61052125021999,146.0295529256907,2.8558019841299496,706.5355679545113,0.6,6.4492685967526
200,2,1.5,MOPSO,12,2095133046,13505.200674772263,3072.3678982254182,31.7797315169062,90.89115712901462,168.67608881515216,2.8577396206422767,1769.2971574117232,0.68,3.728591838829442
