T,instance,density,algorithm,run,seed,elapsed,HV,IGD,GD,Spacing,F1,F2,F3,F4
200,1,1.0,MO-PSOGA-DAG,9,432652533,8914.295708656311,349.7597350143539,19.03774534393387,78.75482877696115,50.73325639986916,2.7562167120460517,337.5584281416466,0.77,1.577249777723457
200,1,1.0,MO-PSOGA-DAG,10,202244314,8985.377612352371,300.0261427371291,18.001310214939934,23.504929020547937,4.014088560529422,2.870741142396137,371.2213582873759,0.745,1.7730149157280324
200,1,1.0,MO-PSOGA-DAG,8,1497586439,9001.679140806198,310.2935848295142,12.09643396074756,78.93144880075205,23.56127670263768,2.512163219476772,904.2486401886534,0.775,1.2924334407656746
200,1,1.0,MO-PSOGA-DAG,1,191664964,9028.115799427032,381.22208400575084,18.175490429079215,143.57346352434558,10.328668942303999,2.821819894420637,598.9205148670045,0.78,2.1303188371153916
200,1,1.0,MO-PSOGA-DAG,4,942484272,9055.171904325485,162.80208636307884,19.592275394299378,38.68810084360305,8.935673801245839,2.772303274168024,848.2466732267347,0.805,1.3436480905098827
200,1,1.0,MO-PSOGA-DAG,5,929893138,9055.30271244049,689.7948127255343,13.763368699360461,112.56404755904688,18.689570801259112,3.033704857967162,524.4108600270849,0.775,1.412915014501436
200,1,1.0,MO-PSOGA-DAG,2,1662057958,9110.06759595871,729.2572344604923,14.658644403100697,137.93979388452223,72.33619194749612,2.794151080256429,995.1351311942292,0.82,1.3302769849766214
200,1,1.0,MO-PSOGA-DAG,6,1843824993,9158.837981700897,313.2000455634318,21.435574052221973,130.85405710866684,7.1486941816263085,3.2881072482226035,660.9816529694476,0.805,1.900670193047076
200,1,1.0,MO-PSOGA-DAG,7,184566854,9219.980215549469,483.4569054071723,13.670866841694531,76.43836110430749,18.20108155135069,2.488180042523126,733.6303421501777,0.77,2.5172363184251
200,1,1.0,MO-PSOGA-DAG,3,1405681632,9223.8017847538,218.67158048636404,19.459901526367254,177.9168241816276,11.196414766502201,2.1668830978864566,783.2692668498685,0.76,1.1124636479630758
200,1,1.0,MO-PSOGA-DAG,11,1130604998,9026.85434961319,448.90789238864267,10.77996758636852,100.7453517226521,22.089996814858054,2.5239160254075985,585.336355932419,0.74,1.1137686651643781
200,1,1.0,MO-PSOGA-DAG,12,2095133046,9003.744676351547,421.2926468338331,15.314096968418044,42.44704675874548,7.845311361901018,2.7704222800630833,445.9945540303283,0.795,1.5098124735260305
200,1,1.0,MO-PSOGA-DAG,14,1634535063,8997.12011218071,259.90229024352635,17.64180915637155,90.25434547411538,22.440761799340827,2.8179601598927118,782.549871560749,0.8,1.1677318528795964
200,1,1.0,MO-PSOGA-DAG,13,1580016184,9206.899312019348,448.5035194264596,18.153113357610533,134.33791153516492,23.532854009814475,2.544012334290303,761.9688984525703,0.785,1.7224479516800173
200,1,1.0,MO-PSOGA-DAG,18,275121931,9068.416675567627,361.4228989087834,17.615271893150773,62.594767267653445,14.4705539100713,2.776796467289114,806.0855512588782,0.785,2.0412616267139616
200,1,1.0,MO-PSOGA-DAG,15,1540770720,9185.67302274704,341.23244672042074,13.919303826676753,60.754162336320526,12.022613179754405,2.654426034865557,683.8244825691407,0.78,1.384041731793297
200,1,1.0,MO-PSOGA-DAG,17,1102145673,9164.318666219711,502.70434066561444,16.504630623246694,131.534360593775,14.812109228376148,2.778475342837739,729.3223769284281,0.77,1.841617617753851
200,1,1.0,MO-PSOGA-DAG,19,1803345591,9064.596846818924,284.3633029749126,20.08532254773658,74.69397133356728,16.028513286164497,2.923809413478752,686.0481371813426,0.815,1.1647764193137096
200,1,1.0,MO-PSOGA-DAG,20,967196436,9129.618081331253,281.71857501902986,20.17724910393865,56.23658916870634,49.33510172999187,2.470773851916868,572.4499825876364,0.77,2.581674816033045
200,1,1.0,MO-PSOGA-DAG,16,1688060241,9302.961000680923,388.7735457429622,17.939059778538503,130.836272722242,7.897303531468447,3.2766758850936073,620.2744193270935,0.795,1.7839603997112967
200,1,1.0,MO-PSOGA-DAG,21,1074497556,9946.069767713547,401.25543502336416,13.232837845314712,69.0102464541163,57.68701619133843,3.0263183685330315,694.221577270102,0.825,1.6663709551458123
200,1,1.0,MO-PSOGA-DAG,22,796282693,10086.404145240784,450.07204949489534,17.714040976598273,161.47645714453517,59.94556802043814,2.7408260821833235,872.3506983907034,0.79,1.8018903617591326
200,1,1.0,MO-PSOGA-DAG,23,392022359,10136.281734466553,513.5096611626658,13.821625330662645,197.51069933596267,14.819626063985064,2.951093731705565,777.9733257685207,0.77,1.4156582401167976
200,1,1.0,MO-PSOGA-DAG,26,1382689816,10078.529311418533,248.57787012680848,12.05682203539087,56.498903438802834,5.320351551770267,2.320811779312916,734.5292140045168,0.785,2.124185990998736
200,1,1.0,MO-PSOGA-DAG,24,1990212659,10125.03750038147,513.4640131272047,17.704506577742308,158.51947824906398,46.44276188070225,2.8635157134649227,1237.1302790669347,0.82,1.1691149928766815
200,1,1.0,MO-PSOGA-DAG,25,1678403331,10144.823527097702,495.9674135231067,20.83141258378992,82.50863469418614,87.23567692016077,2.57920006041797,901.7958914730339,0.82,1.2830473619358422
200,1,1.0,MO-PSOGA-DAG,28,1766867110,10222.75956583023,244.24920497760945,20.85905920940871,62.713614325686294,3.9106523886766684,2.6225141923509696,927.7603226291535,0.815,1.1395832235698924
200,1,1.0,MO-PSOGA-DAG,30,952224741,10160.594444036484,369.01823343529145,14.308999633185772,126.14068879395185,28.733417208753284,2.8684727448759166,601.2985826686912,0.78,1.5021024910263963
200,1,1.0,MO-PSOGA-DAG,27,864178267,10278.531480789185,311.864886730783,31.780890677157146,80.41593061175871,22.625304344927407,2.616995390190777,872.1567766831627,0.795,1.5723584642640769
200,1,1.0,MO-PSOGA-DAG,29,1171300113,10221.283726930618,487.50172257576116,20.509279347580932,160.12602904598552,43.427688796261144,2.993531733577599,715.6142189287541,0.8,1.616514114691237
200,1,1.0,NSGA-II,1,191664964,4628.762982368469,24.788958395959835,614.2114539678731,188.25491362041583,23.478519969577828,3.069011507886128,1189.4994885762853,0.955,1.0482866208437054
200,1,1.0,NSGA-II,2,1662057958,4631.090891838074,39.429091500211484,517.5800397053098,107.56852712098211,18.240729349847847,3.4307096655362317,1080.8628523930681,0.945,1.2427789142417882
200,1,1.0,NSGA-II,3,1405681632,4794.3649690151215,24.781387408273744,523.8893191591172,206.48053970804017,28.059154457781286,3.239907071430034,1268.7392710652884,0.955,1.1116805685919025
200,1,1.0,NSGA-II,9,432652533,4472.538382530212,113.80147481403152,526.1443063133567,186.20123018062537,9.83795593577354,3.5656423902171213,1101.195101567017,0.95,1.1035005361118573
200,1,1.0,NSGA-II,10,202244314,4534.240306138992,54.77867291652653,444.0623790123656,278.85290847374057,30.90479920793746,3.125613648771542,1132.3500665039642,0.96,1.1287010560036066
200,1,1.0,NSGA-II,5,929893138,4782.148603916168,4.336816324612338,519.942630225654,102.68505348605544,31.49634786260814,3.204322275693494,1133.6827917636804,0.955,1.2168912901330946
200,1,1.0,NSGA-II,7,184566854,4693.186352729797,45.985285111871065,406.4949014983245,177.67295964969784,22.004730419362147,3.513531368722342,1247.2001733098268,0.955,1.1847548123745095
200,1,1.0,NSGA-II,4,942484272,4912.740171909332,74.4705022738664,360.1742254456228,109.09339870497315,15.883125032702063,3.3732801557693795,996.9082761338468,0.925,1.2465555293245523
200,1,1.0,NSGA-II,6,1843824993,4860.581524848938,55.5734088573141,466.6897226309623,223.5993704256016,18.938025263143942,3.5135887052515664,1059.4300292644625,0.955,1.1854392070988535
200,1,1.0,NSGA-II,8,1497586439,4789.292742490768,50.075944741299736,622.416478910478,312.0433244249773,14.80851639267957,3.2947491392933688,1335.8298436979603,0.945,1.1948892103170174
200,1,1.0,NSGA-II,11,1130604998,4529.500936746597,27.57139947783297,524.1519105298983,221.85622956519995,19.0938211609649,3.1666004771075236,1174.4756319037572,0.96,1.1543729754722682
200,1,1.0,NSGA-II,12,2095133046,4725.906416893005,122.24160785264652,477.3640510266023,254.7518692914213,14.089918972059252,3.4068813444285664,1137.4593263996755,0.94,1.2434602464827995
200,1,1.0,NSGA-II,14,1634535063,4547.112997531891,89.28874927882526,501.0516365745825,237.62965107525594,14.559037513155964,3.4440851537286123,1045.1751677317202,0.94,1.3376740411342023
200,1,1.0,NSGA-II,15,1540770720,4593.435266971588,43.45095685216893,494.1766655104936,136.7513723149355,15.182795676005284,3.141866692357758,1163.9845562259977,0.945,1.0718389789727623
200,1,1.0,NSGA-II,18,275121931,4487.879369497299,37.5869734150853,423.4909843667003,201.71226019509237,21.787952617557785,3.9341221789095786,991.6679769426846,0.95,1.1849145468875777
200,1,1.0,NSGA-II,13,1580016184,4776.375111341476,61.95116448737899,542.2746763197438,242.5771478534138,48.36590277554381,3.7929828061674646,1107.1056047527495,0.925,1.2890877500728046
200,1,1.0,NSGA-II,16,1688060241,4624.137868642807,127.68665094455409,378.99540060941456,88.64401508231902,23.763895555270427,3.106372261264644,1038.464690720479,0.955,1.0442291461360433
200,1,1.0,NSGA-II,17,1102145673,4564.50207233429,28.807026731084118,559.2191133356672,262.7321169593406,55.147771694254004,3.096373866813757,1255.1010984199884,0.95,1.1318800217300735
200,1,1.0,NSGA-II,20,967196436,4597.754351377487,28.201923936138666,492.58374116966985,230.17224108056305,11.59380684533412,3.6108516352455577,1057.875340315569,0.96,1.2602571447448199
200,1,1.0,NSGA-II,19,1803345591,4949.749138832092,33.62187709757372,440.7181634756195,90.74606606068357,7.822706623475617,3.73378324869013,1103.195357000454,0.93,1.2769024616031885
200,1,1.0,NSGA-II,21,1074497556,4234.634484767914,31.27544828698628,491.58525987235925,170.90171690807162,73.67118888617739,3.1404439557968327,1095.8982364499122,0.97,1.1256396410841332
200,1,1.0,NSGA-II,22,796282693,4450.768009662628,13.060446167936377,449.28890119613095,54.935575343187296,18.399323362635943,3.7103640752860514,1028.4982194456986,0.96,1.2335038789199695
200,1,1.0,NSGA-II,23,392022359,4710.533434152603,69.32979548791589,464.8057061703604,204.82723787842315,30.576127753960293,3.426910405112643,1110.8595993587408,0.945,1.1866864952073883
200,1,1.0,NSGA-II,24,1990212659,4624.2338762283325,68.7108660822889,490.82795954080274,131.32871464310261,22.18755727471247,3.3530172165032015,1108.9165217050306,0.955,1.032954474237747
200,1,1.0,NSGA-II,28,1766867110,4596.8653955459595,45.89692759004446,472.482891107086,256.2549793536782,22.699775666618248,3.303921935881139,1212.0010178152127,0.925,1.1344824143491732
200,1,1.0,NSGA-II,27,864178267,4628.421707868576,31.474093412529385,374.41664282876405,148.40547098582047,43.38363773641937,3.5335196909802633,1079.7104194994586,0.95,1.2853999356021104
200,1,1.0,NSGA-II,26,1382689816,4714.29603934288,66.80860467060903,535.7382481052433,217.72194714753843,10.478371338585072,3.6229246176981165,1059.0564858815526,0.95,1.3214133299244093
200,1,1.0,NSGA-II,25,1678403331,4789.339027404785,23.431341747654656,556.4285506118647,159.25240331769396,21.641182477797116,3.2070204739419,1127.1639401161442,0.94,1.1224839360710221
200,1,1.0,NSGA-II,30,952224741,4425.557975292206,38.481894904826184,449.1669077067114,232.06549308350623,11.052262322279784,3.3009262727922355,1242.1536320245577,0.955,1.1103545409330609
200,1,1.0,NSGA-II,29,1171300113,4875.944384336472,111.00816646284711,476.46933661763956,172.03818878603855,8.708498904612135,3.636380176775791,1173.8744465666982,0.92,1.267870124589542
200,1,1.0,MOPSO,1,191664964,11689.684746026993,831.3977278791072,26.79128069415232,167.46156186432074,164.57883334579506,2.595732472029792,575.1939868949487,0.725,3.535063241193832
200,1,1.0,MOPSO,2,1662057958,11666.39494729042,1004.3544715434257,27.590232272634367,237.44600015706837,58.25039428534613,2.837368885812807,401.71829985286905,0.735,1.2172589751752623
200,1,1.0,MOPSO,8,1497586439,11341.821065425873,1075.9867854306005,14.138524023323521,194.73580083701233,62.589708899287395,3.1851004456529814,840.8001323584475,0.805,2.308717441118445
200,1,1.0,MOPSO,5,929893138,11585.542366027832,822.5019249704991,10.171390568402076,272.113840989065,35.34623381191366,2.952303591158604,510.2854426023831,0.74,1.6345029820472683
200,1,1.0,MOPSO,10,202244314,11245.244859218597,681.2663166198665,13.823609426868272,196.3425877565997,55.996874405938016,2.5746074023602445,437.5555290626748,0.755,1.5178584561096249
200,1,1.0,MOPSO,9,432652533,11513.054558992386,558.6659573794628,12.375096891928681,71.97304130315926,118.58681452096495,3.367601548903441,972.9466498559966,0.86,1.212293786181372
200,1,1.0,MOPSO,3,1405681632,11866.606945514679,742.7823985928375,21.80140919626196,472.56543840840516,65.72812879000593,2.8391866220971957,477.91871965851175,0.725,1.7288552930146077
200,1,1.0,MOPSO,7,184566854,11707.986361503601,431.8245765778632,14.094776397726756,114.17562192083498,31.639882719635306,2.9721166145738245,450.33966742283496,0.76,2.252015573998371
200,1,1.0,MOPSO,6,1843824993,11902.141969442368,552.5915620741487,12.108744997287722,223.02787400579152,188.2152264199791,3.3376735517033636,1056.7658804789778,0.815,1.1419217127220063
200,1,1.0,MOPSO,4,942484272,12020.129266023636,447.15467558875827,14.831881920004834,66.03668713861254,179.81534795825107,1.8836207133177294,559.7078762068884,0.685,2.778386716573817
200,1,1.0,MOPSO,11,1130604998,11399.356165647507,877.5940784813488,19.034981541288907,165.60936130526792,164.17835503162377,3.0534232362744915,696.630580660243,0.78,1.7733239266452943
200,1,1.0,MOPSO,12,2095133046,11468.055264234543,1095.862497169137,20.337042510085915,335.4234606324162,121.48221542058081,2.557380152100333,896.5185877303434,0.72,1.324217393944037
200,1,1.0,MOPSO,14,1634535063,11387.616245746613,1141.704506720946,13.00797443300716,362.3911589522466,47.929342744402035,3.2507261245207806,620.0240910529429,0.76,2.2905968902793488
200,1,1.0,MOPSO,13,1580016184,11645.583255052567,1510.3543539757413,14.24054299822486,209.60912279100378,72.11479025770805,2.666525491537581,850.9117732869993,0.72,3.5461682903496885
200,1,1.0,MOPSO,17,1102145673,11349.043728590012,691.3288519595827,9.431218836406902,160.1696568902521,29.00171942175181,2.522703203856607,184.9543692490866,0.715,3.8216357046591525
200,1,1.0,MOPSO,19,1803345591,11299.951270341873,844.3411172725666,14.810554297759488,276.8289160039272,151.10292017595324,2.905720725533656,951.1566323725705,0.79,2.149890460532425
200,1,1.0,MOPSO,16,1688060241,11474.111565828323,1355.2268026116853,12.524851846503,458.0935528671765,274.3111104897497,3.40495604829467,1415.800757678917,0.84,1.260775774943118
200,1,1.0,MOPSO,18,275121931,11442.293186903,543.7295536573371,13.438391905319431,192.6966711337284,113.30904948069693,2.6999725417251947,361.17630372174034,0.76,1.602701280343476
200,1,1.0,MOPSO,15,1540770720,11601.827166318893,618.8054713462146,9.949912953809932,74.09362957471929,45.637590005568015,2.936862764079797,1126.6896860651434,0.79,2.1866846796563033
200,1,1.0,MOPSO,20,967196436,11506.914630174637,1299.1976704903566,14.686221774373289,313.6660695694466,155.5458360132924,3.270979551010566,1324.587962504123,0.835,1.2406542542843757
200,1,1.0,MOPSO,22,796282693,10494.520869731903,1048.6747950030954,17.67853315558673,537.907565664689,98.95302652442868,2.644071893859045,1096.5787441878722,0.8,1.3573479609201131
200,1,1.0,MOPSO,21,1074497556,11273.834398508072,574.0672581809495,12.325722409129467,109.69279998905387,41.91663590903211,2.998833239753007,461.8135699325546,0.735,3.2236040443964775
200,1,1.0,MOPSO,23,392022359,11035.766850709915,504.0652033386994,18.463754039886723,239.81818422322524,78.35146734611904,2.531088855058432,926.840735050234,0.76,1.5678245467998337
200,1,1.0,MOPSO,28,1766867110,10793.974463939667,1180.3071650648742,12.072189324160076,271.97169135529913,94.15708906263255,2.999495767425755,706.3375258353107,0.745,2.7798355482685575
200,1,1.0,MOPSO,29,1171300113,10762.065873146057,1554.1595222388578,13.872280223458157,837.9480529396332,240.11044844743253,2.8699373322222614,483.95374806100557,0.755,2.8217199744566024
200,1,1.0,MOPSO,30,952224741,10687.952642202377,1281.0493453648683,12.291991497880293,639.9395738038276,139.94475310363495,2.56837974843115,696.5093355180246,0.745,0.882345275076043
200,1,1.0,MOPSO,26,1382689816,11029.201455116272,465.45186397346805,15.963520194817677,62.679213079970786,81.62350466822302,2.783388285301897,1107.1231815499693,0.78,1.442874613545576
200,1,1.0,MOPSO,25,1678403331,11374.972529411316,519.0256667339447,30.510566746702306,200.62120091652753,155.5264525892475,2.7141021381121218,695.5420417142186,0.745,1.5916827000157519
200,1,1.0,MOPSO,24,1990212659,11430.710565567017,498.5228292968163,8.841044597113724,265.9903542379973,65.41216980016007,2.7119216511941655,1147.1187991925092,0.835,0.9729236927689398
200,1,1.0,MOPSO,27,864178267,11375.804567575455,913.5716230149394,12.215457288189734,265.8480853123731,67.42456454443888,3.1842926133574925,972.24720394265,0.78,0.9884931684308493
200,1,1.0,MOEAD,1,191664964,4295.787800312042,65.40656056809306,217.59287501330732,136.70987167811668,13.147644874992375,3.6345391437938552,1383.7669374002332,0.885,1.3765792389295517
200,1,1.0,MOEAD,4,942484272,3716.1984519958496,89.25363168216286,200.899239317092,24.503701864969877,7.4324884655906045,4.486700776128566,698.0983482540611,0.9,1.5209233724784625
200,1,1.0,MOEAD,3,1405681632,4572.101249933243,217.87410411706958,185.8985656920716,29.84843917295067,2.2698627099877573,3.0625006368162992,1303.143287403757,0.93,1.1001586643307824
200,1,1.0,MOEAD,2,1662057958,5385.676280975342,215.08199189325487,194.3419519802859,114.13009116456286,12.177833890730781,3.5766393932921963,1355.7701595930841,0.855,1.3983480402413588
200,1,1.0,MOEAD,6,1843824993,4524.625895023346,115.77581427499729,322.1103861316648,53.30806727565742,1.6947528365927405,4.102634690064056,798.4908419121972,0.875,1.5770010166888304
200,1,1.0,MOEAD,8,1497586439,4330.634527921677,89.69480471265075,212.71486359042052,98.18748922325673,3.9049572552951775,4.116485617569343,714.9742444603773,0.86,1.6887164499066056
200,1,1.0,MOEAD,5,929893138,4833.909694910049,233.6576214652676,176.5272132080712,61.813883760499316,16.037428252727256,4.436393936162562,860.3339437982509,0.855,1.5137650281711394
200,1,1.0,MOEAD,7,184566854,5328.982583999634,261.00216581341664,235.98390225970084,71.32247736708197,9.580315590796925,3.4585925752193183,1601.032589675481,0.9,1.3185086687494676
200,1,1.0,MOEAD,10,202244314,5358.076795578003,127.28291338888994,208.65084497032112,109.84945535670246,9.043597191820743,3.1859236420169816,1478.076435500764,0.905,1.2272241918915714
200,1,1.0,MOEAD,9,432652533,5578.854328155518,142.4626207728422,245.9625665689571,197.27841314183533,1.748966538676598,3.740094263698351,1715.7011522573566,0.895,1.3053340290777131
200,1,1.0,MOEAD,11,1130604998,4232.720191955566,55.62688014150261,246.55336848290375,105.10824747881259,5.339517981504066,2.8046321047309126,1369.2553979144466,0.935,1.0788644358626798
200,1,1.0,MOEAD,12,2095133046,4179.959439992905,12.09099796958922,473.7258644927653,67.32862809500597,20.658397004770162,4.239299111852071,961.2704762777826,0.895,1.5206444302711652
200,1,1.0,MOEAD,15,1540770720,3473.5519609451294,83.36380365153796,258.6869817624877,87.00817255183895,13.332927204291689,4.15865754447327,747.5052664518997,0.93,1.422513379122178
200,1,1.0,MOEAD,17,1102145673,3957.2256183624268,142.08369509966275,180.70890893355454,72.98736317354488,22.139104924292127,3.540868591992728,1306.5540219188485,0.885,1.3208438582292548
200,1,1.0,MOEAD,13,1580016184,4483.897242069244,266.7116836947822,238.80846050787488,51.78440403363077,28.885952859541828,3.2807165288603946,1574.1833901553111,0.9,1.3143453770878502
200,1,1.0,MOEAD,14,1634535063,4475.587737083435,52.575490347628126,323.4406214812408,151.8055940281508,5.88687095212675,4.206017104316433,870.7645216927118,0.89,1.496251033840567
200,1,1.0,MOEAD,18,275121931,3795.8882694244385,76.03672910870523,345.9234127671445,42.119230161013256,17.935872763269266,4.098246841734893,819.248543915445,0.895,1.3798486617619712
200,1,1.0,MOEAD,16,1688060241,4694.641122579575,122.05885228587056,373.9351066557744,86.15604879391418,9.535224048447304,4.375335416330953,890.4730432624619,0.86,1.5442612263161901
