T,instance,density,algorithm,run,seed,elapsed,HV,IGD,GD,Spacing,F1,F2,F3,F4
100,2,1.5,MO-PSOGA-DAG,9,432652533,3621.7962419986725,642.6059140183038,5.588628146843552,65.52913910377741,2.3097842572711227,2.4560600020328955,419.9300065445318,0.66,1.7307304049835306
100,2,1.5,MO-PSOGA-DAG,10,202244314,3644.8319883346558,1220.5956274670086,4.4005132337640145,75.88655127496286,6.3206757889176854,2.7480370287871922,1046.0411746519462,0.91,0.44823962150884533
100,2,1.5,MO-PSOGA-DAG,5,929893138,3649.9743990898132,681.1169846417139,5.175731071590327,160.06705829370824,32.678714324125025,3.149611263214595,1182.2982950211797,0.87,0.5558280224367199
100,2,1.5,MO-PSOGA-DAG,8,1497586439,3659.7812588214874,480.99966041334324,3.2114229942217256,130.43438372701598,9.590592857451481,2.4257524767293055,230.18591341966615,0.63,1.6371587569558443
100,2,1.5,MO-PSOGA-DAG,4,942484272,3663.149154186249,401.72335454757183,5.315263214844613,38.97437955915445,19.48879506179058,3.1217703283637084,64.6724448937685,0.77,1.0953508680938193
100,2,1.5,MO-PSOGA-DAG,3,1405681632,3663.831173658371,693.0815884238352,4.238943357709269,52.18420135032936,6.427214013676713,2.568518053446839,342.89948696495134,0.74,0.8982415258685441
100,2,1.5,MO-PSOGA-DAG,2,1662057958,3669.6005029678345,1001.8685591550319,3.1374853630986883,92.13707661757645,53.39795737663857,2.442287178217479,514.8276670666534,0.67,1.302139294086375
100,2,1.5,MO-PSOGA-DAG,1,191664964,3680.9432458877563,1034.391600097429,4.224362018359304,97.95476661141927,57.92254340364521,2.727019092032978,1052.6617554959346,0.9,0.5780516824527476
100,2,1.5,MO-PSOGA-DAG,6,1843824993,3682.5964596271515,1239.8949554955364,3.64432703054008,94.20768082274398,77.16108493329804,1.7334170866965526,250.3919151103734,0.61,1.3603912924536652
100,2,1.5,MO-PSOGA-DAG,7,184566854,3686.341068983078,843.2654255552877,4.6542851921441635,91.85137077249209,11.597613053724794,2.5431970170722025,1148.718351311627,0.91,0.563221846650086
100,2,1.5,MO-PSOGA-DAG,11,1130604998,3557.2390320301056,870.2329620325761,6.2529226596387,14.91213061111878,32.755833809301095,1.445544667049202,178.57323421149428,0.61,1.7436643473391178
100,2,1.5,MO-PSOGA-DAG,13,1580016184,3594.428700685501,825.4228980934438,4.168041557241633,89.87507371698393,39.0140355248865,2.439472218391141,860.1376803691106,0.95,0.4414438269569628
100,2,1.5,MO-PSOGA-DAG,14,1634535063,3588.102258205414,987.2334869382744,9.330608596027224,142.81227340099312,12.839090530475872,2.8592587032200627,1077.0551242251631,0.89,0.653390571601123
100,2,1.5,MO-PSOGA-DAG,16,1688060241,3588.205350637436,1332.7537849268251,5.367992660769357,137.4928760982949,7.757606141207637,2.4690800368527763,85.87567851754854,0.63,1.216193385119189
100,2,1.5,MO-PSOGA-DAG,12,2095133046,3616.595637321472,773.1835897687001,3.685860251246725,59.479908222941724,41.54633753886506,1.3707207162917479,212.63541389091708,0.59,1.83199390315227
100,2,1.5,MO-PSOGA-DAG,20,967196436,3604.8430626392365,973.3613474153057,3.4930499225588805,106.08031842301658,19.589127848830188,2.3997182427370585,861.7226856082823,0.77,1.0249568408262382
100,2,1.5,MO-PSOGA-DAG,18,275121931,3613.3280596733093,725.9172703601137,3.761318209313493,69.3761588288772,4.90890080002184,2.670336525414406,383.9198635300936,0.69,0.9010826427058573
100,2,1.5,MO-PSOGA-DAG,19,1803345591,3613.533962249756,747.2280356157137,9.207861939195183,118.6607986917161,20.206968293192997,2.587372615975069,1025.559631922118,0.89,0.6530321626195587
100,2,1.5,MO-PSOGA-DAG,17,1102145673,3645.1743767261505,904.5391925397553,4.5517857778799335,82.43541100537803,84.492990922145,2.645061141287641,1142.793953747424,0.92,0.5816799999881589
100,2,1.5,MO-PSOGA-DAG,15,1540770720,3680.9720771312714,768.8907091254326,6.067154432851982,135.981186236521,12.501266284979415,2.749114804663506,1152.9364474238023,0.89,0.6609422324896054
100,2,1.5,MO-PSOGA-DAG,21,1074497556,3636.2635447978973,2320.9827356786745,5.075210300752957,123.67724180789119,75.71174335388352,2.6493837298348257,999.8858017640315,0.92,0.5747608712369998
100,2,1.5,MO-PSOGA-DAG,23,392022359,3610.2084605693817,903.0628508947483,3.393999053689204,59.948328455149955,5.760368956530594,2.4180150866377703,445.86280748160186,0.67,1.2442390071968557
100,2,1.5,MO-PSOGA-DAG,24,1990212659,3614.893414258957,1003.359348753282,3.2218348640483336,75.00912691425341,58.070734938749965,2.8312898800275637,133.81564816928477,0.67,1.1802869819550093
100,2,1.5,MO-PSOGA-DAG,22,796282693,3643.87198472023,826.4598782304478,4.147881979929596,116.7814051057266,203.1650973120015,2.6936244098410693,804.4176586811952,0.81,1.1094800176486952
100,2,1.5,MO-PSOGA-DAG,29,1171300113,3581.6089856624603,940.2791168232902,4.204908296045914,50.535798727052345,16.82212428883537,2.5889864031657277,206.11753558567466,0.65,1.2010090876665007
100,2,1.5,MO-PSOGA-DAG,28,1766867110,3620.802787065506,808.6478869305755,4.88631994002609,47.98285096137442,51.77710002278791,2.246811286819951,170.16971628305785,0.63,1.6863898113233975
100,2,1.5,MO-PSOGA-DAG,27,864178267,3630.8483231067657,1765.123117870006,3.415674464118011,236.4963785825162,59.78504390685883,2.713388881518833,895.5312032462941,0.92,0.5584283110477968
100,2,1.5,MO-PSOGA-DAG,26,1382689816,3647.357577562332,366.9450187292993,8.842484640323455,23.370280787355824,44.82497808430617,2.457901252457558,126.67573064293393,0.69,1.0694115783787783
100,2,1.5,MO-PSOGA-DAG,25,1678403331,3678.299484014511,1086.0405188176724,4.749615574334804,278.6221887234491,44.32892518793518,2.7686490390273177,1310.1462118844333,0.85,0.7369452643433342
100,2,1.5,MO-PSOGA-DAG,30,952224741,3652.6669352054596,715.983029591548,3.8588555001386395,80.13732028836208,47.47530826257395,2.528453830017562,1035.1250659739262,0.86,0.7045016644969473
100,2,1.5,NSGA-II,3,1405681632,1664.3297033309937,185.40233665804908,160.21548787699382,6.386705961808318,16.303267012232922,2.552968946510437,316.8651005653248,0.98,0.5152155375170862
100,2,1.5,NSGA-II,1,191664964,1723.9279518127441,173.24788695821942,100.1149890047103,14.043637119421208,19.58416838795348,2.118362667974325,359.6688050868244,0.97,0.4650702441318928
100,2,1.5,NSGA-II,2,1662057958,1689.900826215744,40.088708280360905,212.66024206511014,10.85460086491884,7.781909868497015,2.0012170442851747,516.7165136494511,0.99,0.43874135998198127
100,2,1.5,NSGA-II,4,942484272,1693.7543110847473,111.09320966681503,79.61142120253035,5.3737933767319985,24.39374305105668,2.3492814620417595,320.0268492144895,0.97,0.5298427903949324
100,2,1.5,NSGA-II,9,432652533,1666.509360074997,251.71834378349837,97.55918587504873,5.734585244768067,6.918857933665097,2.2875048874138795,289.93129272556064,0.97,0.5486632670852873
100,2,1.5,NSGA-II,7,184566854,1681.5953240394592,61.23475755293723,140.09665170687992,2.8131458979257093,13.618058465985234,2.22789038729063,238.05745693151857,0.97,0.5129230635982684
100,2,1.5,NSGA-II,5,929893138,1711.642505645752,315.54173094500607,137.05172462165396,13.73281107144775,15.265750879736068,2.3639881089739423,333.47355247524376,0.95,0.6090519787022477
100,2,1.5,NSGA-II,8,1497586439,1672.6396265029907,239.73468204757228,95.81677371148484,4.266038167345456,6.352824027674713,2.5062471898288545,288.30570563408816,0.96,0.5237288674603983
100,2,1.5,NSGA-II,6,1843824993,1741.3232004642487,84.45113797217127,187.59897420925907,7.030582465884759,14.57192991032089,2.381866995897389,333.63647039495754,0.98,0.48619216857845804
100,2,1.5,NSGA-II,10,202244314,1859.0640003681183,258.88005989756283,51.357497564498324,9.566010137061541,18.795168485130297,2.312872905354201,316.88354669186515,0.95,0.6483765616847925
100,2,1.5,NSGA-II,13,1580016184,1620.1794397830963,155.84760352772133,73.67746984361492,9.41728978189465,18.831971438401993,2.269662050569391,270.05143925503205,0.98,0.6761925816200434
100,2,1.5,NSGA-II,11,1130604998,1644.5338535308838,173.87341736879114,71.51765830490898,29.742727679186586,20.88811731295898,1.920437942675877,369.5746281050612,0.97,0.4549938773682719
100,2,1.5,NSGA-II,14,1634535063,1643.119724035263,207.08793954763777,82.56348004634394,8.806631101772847,15.972750398405598,2.4007416760372973,225.76788322444105,0.98,0.5708695343408711
100,2,1.5,NSGA-II,17,1102145673,1622.6253457069397,427.2048122589396,98.2873969368982,12.096964725918,20.67706759880248,2.2678817577443566,274.0696629680253,0.98,0.5607616611350847
100,2,1.5,NSGA-II,12,2095133046,1740.4561777114868,586.6123960557458,15.16793032119119,4.243562333496754,10.430854272185993,2.1124084522317337,232.85554876961402,0.96,0.6204007082137579
100,2,1.5,NSGA-II,19,1803345591,1648.1132802963257,255.9614046823252,42.08046682896102,63.240124297145805,19.02695630127757,2.0399665442014285,366.9047180821142,0.97,0.5806764490258712
100,2,1.5,NSGA-II,18,275121931,1738.0372865200043,225.84840574927895,57.44563117580455,12.447787381259475,16.16733444739656,2.325342864365212,278.65250635027417,0.95,0.723168527164152
100,2,1.5,NSGA-II,15,1540770720,1753.2826142311096,37.51074728464354,92.89641599447594,8.032777056817606,12.023317127911914,2.553933212693783,326.96152993991797,0.97,0.6069754443847598
100,2,1.5,NSGA-II,16,1688060241,1762.0685501098633,193.67297177467466,68.18870414686715,5.220864766232373,14.843717117489904,2.7112333711080074,214.11266526894815,0.96,0.725432588036136
100,2,1.5,NSGA-II,20,967196436,1690.1697807312012,61.14982153487313,149.88392667497484,7.498957433859313,9.279949535322759,2.3225714657964858,311.6010958423643,0.98,0.6167723906783469
100,2,1.5,NSGA-II,21,1074497556,1679.5860757827759,62.55567558527562,149.00257851003326,14.748413877803452,29.144263862339855,2.304323956049218,318.883577583389,0.99,0.5899829588759724
100,2,1.5,NSGA-II,22,796282693,1678.7889289855957,145.88255918427973,109.23085669419237,5.817467699465693,14.95718497542613,2.4099604457681876,346.24352736093675,0.99,0.5210239142654914
100,2,1.5,NSGA-II,23,392022359,1632.445799589157,164.0424856334491,135.68072981416478,17.97715711625479,62.877965391740936,2.0841625667553836,440.61781389998805,0.99,0.5002540684158475
100,2,1.5,NSGA-II,26,1382689816,1614.7252523899078,108.14597721230322,112.76813920130127,20.439032430392913,27.125636066913813,2.095948880931933,310.4660252744144,0.98,0.4549938773682719
100,2,1.5,NSGA-II,25,1678403331,1687.181224346161,104.60130780882628,158.27600603974162,7.412303382078409,11.521223164885257,2.5077613232618043,332.587750808633,0.98,0.4839358207975523
100,2,1.5,NSGA-II,24,1990212659,1742.205640554428,129.00424833654571,43.737438144885814,2.107308790341607,9.44693063662592,2.622721420664518,240.41831163677656,0.95,0.5887958525963529
100,2,1.5,NSGA-II,29,1171300113,1654.40230178833,65.83134165891931,130.6295116527394,11.796918323687008,27.644671520961563,2.1146724196888935,339.59733429132126,0.98,0.5697964451342382
100,2,1.5,NSGA-II,27,864178267,1718.8383011817932,251.18606887539144,86.41354277741752,10.471950058556953,26.79131345850087,2.3383314482526405,353.7880830220231,0.97,0.6267072135544344
100,2,1.5,NSGA-II,28,1766867110,1716.2918889522552,220.5409678393816,51.85470075146521,2.4994285205856706,17.75286777671875,2.4297636333821098,179.17619655002508,0.95,0.6084588153696036
100,2,1.5,NSGA-II,30,952224741,1573.971114397049,95.56732696671884,86.74494074909852,3.419343987168949,15.177496295583286,2.2922369995717227,283.48729142696146,0.98,0.6008560745657285
